userid,productid,rating,date
A18XZ92NCH14QZ,B0045JHJSS,5.0,1369008000
A11ARYXL3JGKNT,B0013441J8,5.0,1259280000
AMYU0BETVXV33,B001C212SE,5.0,1302912000
A36YYOX7CFY8DC,B006N1TF7E,1.0,1328832000
A2LPOI9MM3MK4R,B007RNIVJA,4.0,1382832000
A3SXMXD8ATJ4FR,B00D2IVZPG,1.0,1389916800
AKAZT5193KFR1,B001CEYYFK,4.0,1282521600
A13BBM07S2JH62,B0087NZ31S,1.0,1373673600
A1BE94IU23O9TZ,B001TIG36C,5.0,1342742400
A19786XVX6H02N,B001EXKJHG,2.0,1301788800
A1KB91J64ZM60A,B00BZ4X2VY,3.0,1380326400
A1IVIXW42J7K5Y,B0000BYDKO,1.0,1392508800
A1WD7CWUPH77ZR,B004B0YYDY,3.0,1329177600
AIDFGZC1LE8QL,B000F071T8,4.0,1160870400
A3B7H2ULIHPO14,B005CPGHAA,5.0,1387670400
A2NT2O1AHTOV5V,B00F0SLKO2,5.0,1395273600
A2YARN1M1D728R,B000G7MKGY,4.0,1200787200
AU6WGZ882Z57T,B003GIJTR8,3.0,1313107200
AQ00KMZ7R9RJ4,B0002CPBWI,4.0,1238198400
A3NEBD312GI02X,B005F6O15O,5.0,1385510400
A3EQAU51WMITAL,B001D78MF4,5.0,1286236800
ATRDYDOCI4P9P,B004RKQMCY,5.0,1357171200
AVLRP4CJ7ZBTD,B007M7ICKE,4.0,1405382400
AU1U2IRRPC58L,B007WTAJTO,5.0,1391731200
ACLUYMBWDAXOL,B005MTMFHU,5.0,1356652800
A2WAEO8IP6HHCN,B007MCZ7EI,5.0,1391126400
A1KNRA4E0VAJ5K,B0028N6XEY,4.0,1309478400
ATCFWCFJ28WR9,B007SM7O2U,5.0,1396656000
A1RQ6EJB9DSF53,B004TG67YY,5.0,1360972800
AC5T3GHBQX9YU,B0001PFQ08,4.0,1165449600
A18DPDBD6KV5NU,B000TQIGQA,3.0,1200355200
A27ZS8HZZWT94U,B0043T7FXE,4.0,1357084800
AGMRCXA1AX1TJ,B003SX0P1A,5.0,1396828800
A2D2NIIO5920JK,B002ZIMEMW,5.0,1353801600
A1T8ZJFFNFKERK,B005DOKDQO,5.0,1335139200
A1AEDWKCTI33X,B004VM1T5S,5.0,1381190400
A29DINR2Q3XXQC,B006Z4S0O8,3.0,1349654400
A2S947N8MZK37V,B001RB1XJS,1.0,1316044800
A3DU6YTSTMDAY4,B00BM9Q5N4,5.0,1405468800
A1771SUBWCTNL5,B005H3KQG8,4.0,1326153600
AUYN1IP9ADUGT,B000S5Q9CA,1.0,1358640000
A2XAU933PLBLJZ,B007TG125U,4.0,1374796800
AJO0O8YK3SIG1,B00763XSXU,1.0,1377302400
AJ2O01P76HKHD,B0039SM0AS,5.0,1301443200
A2C4RC9C4ARLRD,B001TLK7V6,1.0,1358985600
A2GPQZHM465OUK,B0009YU7Z0,4.0,1375142400
A197HO8GRNW2E,B0047Q9GT4,4.0,1296172800
A208ZL3TVWJKTE,B0014F9H4K,5.0,1304380800
A2IPL129GO51MY,B000Y9VIJE,4.0,1248307200
A3AEXRXH3D13V3,B007YW6XUS,4.0,1360886400
A1VOQA6R0GJOX9,B004R6NSQG,4.0,1371859200
A1Y0R9EMO3R3BL,B001FA1NCI,5.0,1241136000
A3DYCN7U0O6DMM,B00102T3VY,1.0,1256515200
A2V9RMN65617NU,B009YCO76I,4.0,1353369600
A25UMDXEZ7AHWS,B0002KVQBA,5.0,1366588800
A3RX231U3WPK5B,B00CMMG7I8,1.0,1392076800
A3SJZL81BEWAMS,B005MTME3U,5.0,1363737600
A1WGPZ31N9O1PN,B007TJLCL6,4.0,1400025600
A2HN123SSMTZCO,B003RCEAB8,5.0,1393459200
A1DYR2K9R1UTCE,B003DZ165W,4.0,1347321600
A2SMEBTCHNA763,B000P6VQ7K,5.0,1371600000
A2RN01FAFPZXPX,B00AB3V00A,5.0,1394409600
A3M8MN96KPUF4E,B003AM7V0C,5.0,1327536000
A10AYR5F643L49,B001HABRKE,2.0,1386460800
A2EXATP7NV8QWW,B009JJEPJ0,5.0,1383696000
A3A6BYE1Q0PD32,B0042EPZMI,4.0,1404259200
A3JBLYM265WUL6,B001VRJ5D4,2.0,1354492800
A86HN6DGHO5WP,B0013WGZQW,5.0,1231804800
A1LX107WJFG2GP,B003VGRDUK,4.0,1329523200
ASM8OA5L9P0LR,B0050BGLUC,2.0,1354838400
A30EGZM5K2KP2J,B007R8U5VM,5.0,1360540800
A3590KZQXKI88X,B000NUYVWK,5.0,1177286400
A8B1U4QF4BCD3,B006GJDA4W,3.0,1355356800
A1EJWNMICFFP4N,B000VY2BC0,5.0,1290729600
AD2CZIH24958H,B00178HN0O,5.0,1322956800
A1ULXLM9QWWBAB,B0013IWYHU,4.0,1279756800
A1HM007OZ6W489,B0017W86FG,5.0,1228089600
A3BCZM84AV7VZD,B007PE3FC4,1.0,1398988800
A289XXTU3L1UWD,B00BCGRRWA,5.0,1382400000
AT5YAG5SO4IF1,B0080CXSOU,1.0,1362873600
A2ZFOBS0EN61G0,B004IV8Y50,4.0,1378684800
A1ZPX3L6IJZLSE,B0009VQ3RY,3.0,1223164800
A13E2BQ9LC15QZ,B0043VE26U,1.0,1321401600
A3OKFRAAPRCOZE,B00APKKH5S,1.0,1394150400
A1SO90JDH0H8C5,B00EVOA9HK,3.0,1390780800
A1R8R7XKJJ3Q3T,B0045PKK60,1.0,1396396800
A2L9CQ8ZZTL3ZE,B00CHDSPSM,4.0,1391385600
A39N8K611C4EZ8,B000I20AJ6,5.0,1353715200
AWOXH3YMCU529,B001CCJO1Q,5.0,1303603200
A30LK8E7KLTD6O,B0015KPT3W,1.0,1334793600
AI65120E2BS57,B00BGA9WK2,5.0,1392163200
A2NA7DA0ASSL4V,B001413D94,5.0,1216080000
AWG8R0Y4QEF6A,B00149RVK8,3.0,1339632000
A3Q62HNJUSIE4P,B000EIHQX2,3.0,1261526400
A2W2DA6GOU36DD,B00EAY7MBM,5.0,1404345600
A2AV1HCMK71XO7,B009RQW3BC,1.0,1388016000
A150ZYXACQWF9E,B003UY8I3O,3.0,1344902400
A06511672I6FB09RYBW06,B00763WVG0,3.0,1379203200
AV7G9VZFG9XAI,B007M6CLZ2,1.0,1357257600
A1ITMJMJU0MUGW,B003BW12VA,5.0,1325808000
AZGZU3BJXASNF,B008MCVYNA,5.0,1372550400
AONGG874AAKKH,B003Q60P5K,1.0,1385856000
A2UPNWKEQ0JGSK,B002CSRF9M,4.0,1360540800
A14CBVAGPO7OZW,B004M5H660,5.0,1378339200
A2HTVIYZ22RYYE,B001EHG7DM,5.0,1227052800
A16NCTV6UQOXP2,B004U78J1G,5.0,1330041600
A15UEYYJ2NUHNG,B00DH101WQ,5.0,1389225600
A2XMHM5FKDZ1BH,B004QK7HI8,1.0,1401667200
A70YGMFQTPYEC,B0006TIA0C,5.0,1184284800
A3CP3J7OEGQMD5,B003E47FT8,5.0,1372032000
A3AYXYQ1IUPR7A,B006K551TO,5.0,1372896000
ARN45ZYJEQT7C,B007YX9O94,5.0,1380499200
A2E4VMOE6PK9RA,B00009R6UV,5.0,1298937600
A1AUM0NKZOHLLS,B008ER0VI2,5.0,1358294400
A3V7EK0S1DBFM3,B009KA1URS,5.0,1393804800
A2QF6P2W4PX2AJ,B0032FOJL6,5.0,1304121600
A3QK032ZQNIS2W,B00006343N,4.0,1176163200
A1Y88I26XZ2MHC,B000FPHGEI,3.0,1200528000
A2KCINAXYZ4O57,B002MFJXZY,1.0,1375833600
A1FNHYW3VEWM0A,B004C51HRY,2.0,1397001600
AWCWCV1B1SBHI,B008RVPWMK,5.0,1375142400
A3A3CS3E2AHAT3,B008HGMC7I,5.0,1399161600
A178RZD8XBU145,B000NUBY0C,5.0,1245628800
A1SBVRJN5UWH1,B00BQO56Z8,4.0,1404604800
AJUZ1F866WVM4,B003IMMVS6,1.0,1334016000
A12WVD2LMHU337,B00005N6KB,4.0,1003276800
A20PB5VYSKTR5X,B002CNOYRS,5.0,1277596800
AR2J41M415EU6,B004GIGA1A,2.0,1398124800
A309KLIIZGQDVL,B006EJ5E3O,1.0,1352246400
A1JDKYYEZXF1PM,B00J5174TU,5.0,1406073600
A3JIKXQ9EMLSTE,B00HZFN2EE,4.0,1402963200
A3TZ5H27WA8C7S,B002A92OVM,4.0,1323820800
ABS6K19TDDACG,B003YU7COU,5.0,1358899200
A64PWC03AONYT,B000LU8A7E,5.0,1217116800
A1EY121J18QZV3,B00317UGY4,5.0,1341792000
A1YT2YWIEIAHZS,B008JAB6QA,5.0,1346889600
A2OB3N27HF9BS,B0085S0838,3.0,1372464000
A3BUMPLP8LH0IY,B004WSEDAY,4.0,1325376000
A1L19L9VPUZ4FA,B004SOTN98,5.0,1342742400
A16YW3AM4OT7W1,B00BI9UJG2,4.0,1378512000
AJ0RLF32RAB8Y,B001NEK2GE,5.0,1398384000
AN89EBO9KZO4Y,B00HHHO7JO,4.0,1396828800
A2CGDU2R8UEADU,B00904JILO,1.0,1394496000
APM1P7CC3E2K3,B001TH7T2U,5.0,1373414400
A2RXOX1OSEVESY,B009PK9SA4,5.0,1381881600
AFCQS4HXKBYOR,B005QG253I,1.0,1405382400
A2XS29627974V2,B002V88HFE,5.0,1368403200
A1ZO68JMIAIBYG,B00387EA0S,5.0,1293580800
A22JUYGK7WT19,B004HG056M,2.0,1404950400
A1DGVKMIG3O1MX,B00G4TX9WC,4.0,1397260800
A155E6PQ1EO3NO,B007FNF5IC,5.0,1400457600
A1ZELXYIEI06NJ,B005X1Y7I2,5.0,1403568000
A3FINBR4T5ACH3,B004GF8TIK,5.0,1384214400
A1R7JGVASH145W,B00834SJSK,5.0,1394323200
A19PYMK2T0UWE8,B005QCDY50,5.0,1379462400
A1G9INLNXFZB7E,B0063KGRBW,5.0,1326240000
APSJOPVSYIVC4,B0050I6KII,3.0,1405123200
A30X3KI1ITZ2UJ,B004GZRE1S,5.0,1383696000
A1YHPRY3RKBEZ8,B001BW5JN4,5.0,1402531200
A1P8QTFV63TKTF,B009UEF0K2,5.0,1375142400
A3OUBIQ1CI7Q3E,B007T6XBGS,3.0,1359936000
AIVF0XIY3G0Z9,B000S5Q9CA,5.0,1362268800
AILK6J6FYZ0JO,B004VCZQPW,5.0,1330992000
A3EKZQK46ULJ55,B007FL7GGS,5.0,1395100800
AUPBN6O1WU09M,B0009A4LU6,1.0,1404777600
AXDUVPXK0CEL4,B007SM7O2U,5.0,1383350400
A3EWBUAMNARABP,B008D2POAS,5.0,1357862400
A21CGA9PUZDQH0,B00007M1TZ,5.0,1391731200
A1MIRSZZCPNGRN,B0008D76L0,5.0,1181520000
A1WQUVZV91KEWK,B005ZMAZX0,5.0,1391126400
A2LPXSGB16S8QH,B001T6K7G6,5.0,1377043200
A27CQ4V6YYVC3G,B000OFSN4G,5.0,1210550400
AC5P4YOSZIEKV,B004ZLUZOG,5.0,1351555200
A2JNPDV7ZY1SOD,B00HPPI0W8,5.0,1403049600
A2YAA5P1HDPFT0,B00005R8PV,2.0,1287705600
A1SMDSW6D3N6R4,B0052AXN02,5.0,1340409600
A2H2ZZDZGEL1SJ,B008WJ6ISY,5.0,1364774400
AJDH6REXV4NMN,B000OTF6G0,3.0,1354924800
A2CU4JWHPD1BWX,B002ZPJ9GE,5.0,1395792000
A2YU2NMLV3VB2N,B003DKL56M,5.0,1361059200
A31EP0THMKKG0T,B003AVPV1O,5.0,1372464000
A1RWLFAS3VHW4R,B0018YHZHI,5.0,1242259200
AWHL379EE14K7,B00AI2HY72,2.0,1387756800
A3SBIZGMNSDB38,B003KN2TF8,4.0,1373846400
AS4TF4K2TXPVG,B004UR487A,5.0,1360713600
A12RLV1IMYN37A,B000L9R57G,2.0,1221004800
A2STXKXM5PU151,B0030UKPNE,4.0,1291852800
A2L6B7LCYXJGD7,B0040GJJ3E,4.0,1291420800
A1C33E6VX6DWB8,B003R2BIUE,5.0,1307059200
A1SONN5XOI4UFM,B001UQ6F5M,5.0,1277251200
A3RO896CXTGRF,B000OVPB9K,5.0,1208563200
A3TH2G8AMZVYJT,B007FTATBO,1.0,1356134400
A345PMWA3HBIJD,B0016SUJFG,4.0,1381708800
AOEKVSTEMXP0E,B004ASY5ZY,5.0,1343520000
A3TZGU1QG2ZWDJ,B007THFITU,5.0,1374451200
A2X94XG4UGKBEL,B00F5JH9MI,5.0,1387411200
A1J4YXAGOUOTAA,B0085MGUBS,5.0,1396569600
AVW9LCJ38W2W4,B000K5VCUC,4.0,1179878400
ARAVYPYTT1PZ6,B00004Y2VR,5.0,1248998400
A37HYQUY47JFSG,B0002L5R78,5.0,1236038400
A3STKG5RGKLGVG,B002ONHQLW,4.0,1383264000
A116EMIQVOTST7,B003FK81US,5.0,1369699200
AC6Z7DP1Z5GHD,B004ICOA0C,5.0,1305158400
A33W69G5FMVSE2,B0000CCSDS,5.0,1364860800
A3PMRWZ3GW33QW,B003IGTM4S,5.0,1362009600
A1YNEQ1IP6NTA7,B0058AFS0O,5.0,1382486400
A9UE7EOHSVY2M,B009ZOVPUG,4.0,1393804800
AWQ8IVTHDLR9U,B000058BCR,5.0,1126051200
A314SQ08UDV88H,B00C18YTC4,4.0,1387324800
A3QQRCVKXLNBHG,B001U568NW,5.0,1320796800
A1Y19SUJIP88T8,B001K33QSO,1.0,1330732800
A1O5ZVZU2P3857,B0016OEV7C,5.0,1340150400
A941ZX3E34PLB,B008LJKHYG,2.0,1354320000
A219RVI9G5NF8R,B0084BMB2M,5.0,1362441600
A2IUVRI5GEARRL,B003SNJA8O,5.0,1301788800
A23PCEL26412R1,B000BOLHH0,5.0,1196380800
AKEHG26YTBY8N,B001NIEK3Q,5.0,1325116800
A345LR9LV909NB,B000ID7QNI,4.0,1403827200
AWCVRZ4TQ2KX7,B0056VMA38,3.0,1356307200
A3DLTLE8PYXAE0,B00889ST2G,5.0,1402876800
A2L955B8142F68,B002HWJT1A,4.0,1348531200
A3450TTYTJDOVS,B00CAN8994,4.0,1383868800
A3SW6XDC46A1BC,B004WK3U9W,5.0,1358899200
A1K9TQ4NVR86TX,B004M8RWDE,5.0,1367452800
A1UL2JH7XOUGM5,B00EVIBMR2,4.0,1398038400
A2KAG3O44G7CZ0,B003ZUXX24,2.0,1309305600
A1H11YJJ35TGXL,B004OEDYHY,4.0,1392681600
A3RTNRCBMBYJYY,B000P6M6HY,5.0,1248566400
A36G1LM7564OKC,B001C6N6AC,2.0,1388448000
A3DAW0I7S1ESE6,B004MFDL2I,5.0,1394582400
A3E329F9K089E9,B0089E5R0W,5.0,1348531200
A2R3LYEBUNX54J,B0002J28NQ,5.0,1301443200
A3DOVKO4L8J8HO,B0036BNRZA,1.0,1346198400
A1P31H61SQZMWT,B00D94X6AK,5.0,1378684800
A4PVVR1YHP9V9,B00427ZLRO,4.0,1377302400
AI2JNRTI79KO5,B002ZV51DI,5.0,1299888000
A2QAKYEL8SMX6M,B00007E7JU,2.0,1378166400
A1479HRBE9ZDET,B000I4RMOU,3.0,1258329600
A2R93LBQ4ANZWV,B00BB9OXM0,1.0,1386806400
A1H4O9NSLJHQ9Y,B001S2RCXW,5.0,1372032000
A21MA6WQ37ZT9M,B001N06UXC,3.0,1252800000
A3UT6X1EO87VFT,B000AM3U2I,5.0,1233273600
A32MB69U9SHUFZ,B0017ONX52,4.0,1233964800
A3D66WN3OSC3K4,B002LORE7U,5.0,1368921600
A2ZTWJLYQYHE3Y,B006TOJXJ0,5.0,1363564800
A132J1WRBIVI37,B00629NHW6,5.0,1357084800
AX3XVPM3P97O1,B001N89OCI,5.0,1241481600
A27XBK9JPJATL8,B0074WDGAI,5.0,1364947200
A1S4LEWIPA3KWG,B004YDUZ22,5.0,1327363200
A1XG8Q44G3ERLW,B003CJTR8M,5.0,1366848000
A1ICGTLOQACN41,B00B2G3R5G,3.0,1404604800
A1FCRZTJA2X4L4,B00B59A22G,5.0,1390348800
A3NGPU6O88DCUB,B0042X8PAS,5.0,1351814400
A1E3GXQZFVCFV9,B00BQ4SBSM,5.0,1405468800
A20V7N5A22F4BM,B008KEPU8A,3.0,1347753600
A274060ZCOYW4R,B000ZH98LU,5.0,1374105600
A8JA1WTGSYVKU,B002MRMCKU,1.0,1308960000
AEN2G1MDNGATO,B004BQTSKC,4.0,1323734400
A231DZFIHZV0TG,B004THA4LA,4.0,1327017600
A301FYOJ2DFQW1,B007I5JT4S,5.0,1391126400
A1S32JPJU0OVS4,B004PYD950,4.0,1362700800
A2F6XT7TTWD2AW,B000ETY8KU,5.0,1273363200
A2QBBKX27Q081U,B000MW83OG,5.0,1351468800
ANQOSPQ9GJ1N1,B001UEBN42,2.0,1343865600
A23OZ5MG2I4F4Z,B002WWHY3K,2.0,1396483200
A9G2MF9OUX3VG,B001AAVA08,4.0,1320278400
A24HG1UOZ0U89Y,B0007LJHVA,2.0,1389830400
AYNHBFBZGMJL5,B00C4PN8CG,2.0,1405987200
A2T7SHCQKXVVZI,B006D18H28,4.0,1359244800
A1Z1730RPJ4PSZ,B0001GT30Q,4.0,1087689600
A19123D9G66E0O,B006VFS3ZW,5.0,1335657600
A1RX3GI3JECC48,B005BDAR5E,5.0,1402876800
A3PD4MNDL4HBSI,B005W3DGKQ,3.0,1375401600
A11HKGCCW5PNYW,B000J2QIXM,1.0,1186272000
A17QYAIBCHK062,B009TLA7P4,4.0,1404691200
AQIJ3ZEEVCIKU,B008X9Z44M,5.0,1359072000
ARWNIG5RICDAS,B000MD9542,4.0,1195948800
A11ASHIMLUBOSV,B005OOSKXG,3.0,1375315200
AYC8ZE4E1PXI5,B00081A2KY,4.0,1387584000
A1SOO4VTCS8WQV,B00EHHLM7C,5.0,1393459200
AOJ84NA7A5BOC,B004RKQM8I,5.0,1360108800
A3HWQX1DMX66RH,B003R6U6HG,5.0,1354579200
A3EFUO5IRHSWCI,B00CAMT26E,5.0,1359590400
ARU8IJ268F1OL,B000IOG35E,5.0,1198886400
A3RH44NP1P8LNH,B005QFH86S,5.0,1391040000
A2AKILNSHIR04H,B003HIVUDS,5.0,1398038400
AVCZ98MY8266O,B001I45TA8,4.0,1229385600
A23V2T0WD9CW2M,B001E78UQY,4.0,1305504000
A35JHA42ZYN1WI,B00INNP5VU,5.0,1399075200
A26C9WQ13QOQES,B0009I9YQO,5.0,1216252800
A6PR38U78AXUO,B00840353W,5.0,1379462400
A1XB5GYF0F9XOS,B006ZH0KJS,5.0,1356307200
A158Z02PWYRQL,B00F3KWZW8,5.0,1398124800
A130KL5HUUPHQE,B0030V3DQY,5.0,1314576000
A1U8TNMOSSU3HS,B00ATE7TQA,4.0,1374192000
A2ID7C96KLUU0X,B00DQZO0R0,5.0,1390780800
A3SDXS128R8ESV,B000HVVO98,5.0,1357862400
AONA3CP5HJP5W,B005FJ7OF0,5.0,1350691200
A2WO7CURD15SXG,B000IMRTFO,4.0,1398384000
A4SSILU7KZ1XK,B002S1CJ2Q,5.0,1322870400
A1IZDKH4QO2IKN,B000UO6C5S,5.0,1355875200
A2PJEP5A5KU291,B000I634WC,5.0,1344902400
AYZUQCND2YC7I,B008PBTXAO,4.0,1392508800
A39TTHMTBQR7AQ,B008GWU8YW,5.0,1403740800
A24XL5G14F2OQT,B005JACJ50,4.0,1324944000
A3LJE59H5X21G9,B0043NTOKC,5.0,1405728000
APR7YW9DPWQLL,B00CFCTDMC,5.0,1404259200
A1DC8IU4QYZ3RO,B008RDI0TU,5.0,1373932800
A1P4F6HIXU6WYE,B005FKT70O,4.0,1323043200
A2QFOJAVMIE9E7,B00024DIDK,5.0,1287619200
A2U2NVORQM2Z1P,B00EUVCUTY,4.0,1393977600
A3FOW7RUMIVK71,B001NJ0WCS,4.0,1286323200
A3VO4FHOJWQQQI,B0036DDXUC,1.0,1280707200
A35OIQ5W1YDPYK,B0015AHRFK,3.0,1361923200
A1DDYUL1J7H44X,B00GFGF0MQ,2.0,1387497600
A1TL2023IG1KCM,B00GSXFFX0,1.0,1395273600
AK08EIWZ5D4TY,B00DVFLJDS,4.0,1393200000
A3LWJ47KGUODFP,B0096T97OG,5.0,1358208000
A24VTGN8YPH4UN,B000RZNI4S,1.0,1353974400
A3KQ0JIF59QHS5,B00061RXO4,5.0,1190332800
AXGRRGM3YBCSE,B0013CC3O0,5.0,1369612800
AYVOX3GM9U4JK,B00AAVEVGS,5.0,1397174400
A3L8JLWHCVSQ5B,B004K1EO7A,5.0,1339372800
A3AHTU8A7SADCK,B0009ZBROO,4.0,1173916800
A2JWR6HIP83951,B001T9N0SU,1.0,1283817600
A125KX4UM6SRZJ,B0029ZA4ZK,5.0,1331424000
A1XJWEIMJ4E3PP,B00144KS6W,5.0,1265328000
A1H5OW8BGMAQNI,B0012ESR8A,5.0,1264809600
AMIC3QND6AC8Y,B00552PLAM,3.0,1339804800
A22MEH4OVNMY1V,B002FJQXXC,5.0,1364947200
A3P8CWS7RCHVIK,B001ADXR3I,5.0,1298678400
A17WLOTOIE6DZF,B0091JMYWI,1.0,1355184000
ABLZBEZVJ0YQI,B0087OCPPO,5.0,1310774400
A3FX36NOEKMY5J,B000BV8604,5.0,1347235200
AULJ3LSJNIOU3,B00161VVAA,1.0,1281139200
A2UXW9YY285E8A,B0038JED6C,4.0,1308441600
A1HR8RFB4QUCNN,B00DSXG4YW,5.0,1388275200
A3R7OEHNMWWQK0,B00AZR962G,5.0,1390953600
A3LC4XZ1FL0FO,B0045DPEHW,5.0,1361404800
A27F8FDZLHDJNY,B00001P4ZH,5.0,1335830400
AOD74MGRRVU2T,B000ZGX3P8,3.0,1331856000
A2J82RRXF47M2H,B008CS67F4,5.0,1405123200
AZWEICMJHGT1Q,B000IF80ZE,4.0,1193788800
A3QS2QNCW9V589,B000SMVQK8,5.0,1283040000
A2DHISBSD9BXYH,B00CHQWMC4,4.0,1374278400
A3CNNIVJKYJ2AD,B001OXN126,3.0,1268352000
A3OW2CI0SAAZ5H,B006MRAVFE,5.0,1380153600
A260MP4S0VVINT,B001GIPSAM,2.0,1237161600
A3E5N42CERYDZO,B0073VBHGA,3.0,1399680000
A3ROPGX6VW6571,B001N82JP2,5.0,1378252800
A27ESVECR21YJS,B007NJ3SIM,4.0,1378425600
AHOTYSSIOS4TS,B00FFHBHIW,2.0,1389916800
AAOKBTQ6EN9QA,B000CBUXBI,5.0,1145577600
A1VO7F8Z8W2WI0,B00008N6VM,5.0,1062374400
A4AONL316YNN9,B000JP8I00,2.0,1167350400
A3ORY85JTP5A7M,B00B16YA9O,4.0,1380412800
A210AECH7AD25H,B00009UT3F,4.0,1125446400
A2ZOPBX6G53WFG,B000GKNLNM,3.0,1207526400
A22ZNMEVMP660Q,B003M4UC2C,4.0,1392508800
A1MH1V09NGMJ2P,B00COYOAYW,4.0,1382227200
A2H2OL3HEAJYZY,B000GYY7ZE,5.0,1398297600
A1BAVXIJI6DG79,B008INVV7M,4.0,1393372800
A1XTR8J0WYSI1I,B006ISG5M0,4.0,1385769600
A2SE192GBECM7W,B00AWKC0EC,5.0,1386201600
A2LLSYFU99RG2B,B000QW9DPU,2.0,1297987200
A3K2KNO1THP77F,B00CMP4EI0,3.0,1389398400
AY58JWCULEWUS,B007472CIK,5.0,1365033600
A3ESGXV6WQOOEB,B007RMQH3I,1.0,1373846400
A1HTSLIXD2G3UO,B005DKZTMG,4.0,1377129600
A2KBQ6ASGK3LDM,B00BXWXVCI,5.0,1377734400
A1X5R2044ZUXP8,B00FCK20SI,3.0,1395619200
A3MWOHYCIR0IHJ,B008MB70TI,5.0,1404259200
A3T8FEHY3N75JP,B005HVPYNU,2.0,1375574400
A2ITPPFPHLER0Y,B003LR7ME6,5.0,1389916800
A367B5W5XLANUF,B0001FV3C8,5.0,1125360000
A7O9GWTHHGS94,B0000UV2AW,1.0,1317945600
A1VHRTFEYN4Y4N,B002HQWN28,5.0,1346889600
A2WJQRJYHN48H1,B004FHCRVE,5.0,1327968000
AP4KWGXHF2IW0,B005S1CYO6,1.0,1324080000
A27F5P9FS5BFNB,B008D2POAS,2.0,1362441600
A33PV41Q1NUVQM,B007TYUTY2,5.0,1400198400
A6ZMBASRSU3AS,B005GS3C9C,5.0,1391472000
AHA5ZMLGG6BOJ,B006MJGW6O,5.0,1350950400
A3TCP133W0BMW4,B0064DEI50,5.0,1374105600
A1CPI102ITIAIN,B002AR5XIK,5.0,1393632000
A22JVXR7E8F5A6,B000WL6YY8,5.0,1391644800
A166WD7MJ2C62E,B00020S7XK,5.0,1381536000
A3NJ9TB0ISJL4M,B0064L8KYW,2.0,1345161600
AUGHSKBY6XQPS,B009613MVS,5.0,1379980800
A24PE3PQZRV7YK,B0044XTJ10,5.0,1294012800
AMX1OPIXK5M1Z,B0007Z7XU8,1.0,1118016000
A2XLOMIPWUIJST,B00EL93M3S,5.0,1386806400
A20Y1KBMLDV8F3,B001VEAI74,5.0,1379289600
A2SWD75BPVUR0Z,B001AZUTCS,4.0,1362441600
AMR33EJYB0MXY,B0045F5CXQ,5.0,1333584000
AARLD9KLU0AWT,B00BQ2Y0DO,4.0,1387497600
A1OKVH68LK4Z8Y,B00B5J73J6,5.0,1398038400
A2IC6Z2QD3SXND,B002PU9UDG,2.0,1381708800
A3TP50ML0AZI21,B004C3AW40,5.0,1358380800
ATB1NR1WHSHCA,B00BDS25VA,4.0,1381449600
A2MNWPY3L39U7Z,B0037NYQ7K,5.0,1371686400
A17NSCI7EPO8IX,B002AR5XIK,5.0,1397088000
A36R5QTVVGUC52,B0043PGY76,1.0,1321660800
A3KU2UZ03UIY09,B000LRMS66,5.0,1229040000
A2BOY5YHPECHN0,B00CU2K35I,1.0,1381968000
APMHZ9LK7VNL6,B004XVMAV4,4.0,1357603200
A2LLJRCJVD0OGD,B004HW7E7E,4.0,1374624000
ACFKITSI0QDYL,B007B5POVC,5.0,1405123200
A1FWEU37YJBORI,B0011E35WE,5.0,1213401600
A38UJOQACEGQHY,B000N385QK,4.0,1327276800
A8LGXXQLHPSM6,B000XWYMB8,4.0,1259539200
A9JSUZ02HNMOK,B007KEZMX4,5.0,1354579200
A1EL3LR5ZH3ZWN,B008NMCPTQ,2.0,1357171200
A200EIY0THF52F,B002MAPRYU,5.0,1324425600
A1B63O3O2SML4Q,B002GJ9KCW,4.0,1387324800
A3A2BSF6YI7CKJ,B002P3KMXA,4.0,1278979200
A24E3FBFVOOPL3,B001V9LPT4,5.0,1369440000
A3V0JQ2DCFL706,B0090NPV7U,5.0,1351209600
A3SLMCA5P4REJO,B0015AARJI,3.0,1343606400
A38R902G071HFR,B008PQAFRO,5.0,1399161600
A3STC7GLD5M1LD,B00004S64Q,1.0,968457600
A2GH0K3QEQ7NWS,B0042KFLJ4,5.0,1335916800
A1HCG2G3ORU3K2,B002DE8JK4,4.0,1375920000
A1O1AOAY8RNNA0,B005TN0O5E,5.0,1356048000
A1QVGW8DJ49OD8,B007PZYBR6,4.0,1346198400
A3V7Y0LN8RUMV9,B000EIPE3Q,5.0,1197504000
AD6OL3UPI2IFJ,B000068O5H,3.0,1354924800
A1U6KR6DBWSBAG,B001D8E89M,1.0,1377388800
ACNYU7EBPFCID,B002IUG14O,5.0,1357776000
AIC8VALSUJXM5,B0089WLYQ0,5.0,1348272000
A7BXSWSQ310ZZ,B00ACQ8KFO,5.0,1368057600
A2XQVDXCF271RO,B006U0XU9C,5.0,1382054400
AAWJI9B7ROEPH,B001DZ6CDU,1.0,1389398400
A1AOE82QK0VE6Q,B00488G6P8,5.0,1399334400
A2R1O8JAICYMXR,B004GKM350,5.0,1304985600
A1UDJYFICROJ3X,B00004T1XE,5.0,1273708800
AAEMF897SAEB6,B001N82JSY,5.0,1254268800
AW30U3YXA6E9V,B003VGRDUK,5.0,1283731200
A1AK0R7058INHE,B003ELYQGG,5.0,1398988800
